Timestamp,Source IP,Destination IP,Request Type,Status Code,Bytes Transferred,User Agent,Anomaly Detected,Attack Type
2024-08-31 11:56:10,192.168.1.11,172.16.0.5,GET,401,1415,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 11:56:18,192.168.1.52,172.16.0.5,POST,404,719,Chrome/58.0,Accessing non-existent pages,
2024-08-31 11:56:24,192.168.1.22,172.16.0.5,GET,200,3295,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 11:56:33,192.168.1.60,172.16.0.5,GET,401,2708,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 11:56:46,192.168.1.25,172.16.0.5,POST,500,2388,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 11:56:58,192.168.1.12,172.16.0.5,GET,200,2118,Safari/537.36,Accessing non-existent pages,
2024-08-31 11:57:07,192.168.1.80,172.16.0.5,GET,404,1875,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 11:57:15,192.168.1.62,172.16.0.5,GET,401,938,Safari/537.36,Accessing non-existent pages,
2024-08-31 11:57:20,192.168.1.30,172.16.0.5,POST,200,2038,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 11:57:27,192.168.1.12,172.16.0.5,GET,403,867,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 11:57:34,192.168.1.10,172.16.0.5,POST,403,1832,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 11:57:42,192.168.1.52,172.16.0.5,POST,500,1318,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 11:57:52,192.168.1.11,172.16.0.5,GET,200,861,Chrome/58.0,Accessing non-existent pages,
2024-08-31 11:58:05,192.168.1.55,172.16.0.5,POST,404,2109,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 11:58:14,192.168.1.51,172.16.0.5,GET,403,783,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 11:58:23,192.168.1.70,172.16.0.5,GET,401,1540,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 11:58:33,192.168.1.55,172.16.0.5,POST,404,1975,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 11:58:47,192.168.1.35,172.16.0.5,GET,200,2949,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 11:59:00,192.168.1.25,172.16.0.5,GET,401,3400,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 11:59:08,192.168.1.20,172.16.0.5,GET,500,2390,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 11:59:18,192.168.1.12,172.16.0.5,POST,200,1041,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 11:59:30,192.168.1.15,172.16.0.5,POST,404,1530,Chrome/58.0,Accessing non-existent pages,
2024-08-31 11:59:37,192.168.1.15,172.16.0.5,POST,403,3821,Chrome/58.0,Accessing non-existent pages,
2024-08-31 11:59:51,192.168.1.20,172.16.0.5,GET,404,1935,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:00:04,192.168.1.75,172.16.0.5,POST,401,3157,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:00:10,192.168.1.45,172.16.0.5,POST,403,2522,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:00:21,192.168.1.52,172.16.0.5,POST,500,1702,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:00:32,192.168.1.30,172.16.0.5,POST,500,3707,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:00:38,192.168.1.12,172.16.0.5,POST,404,3131,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:00:48,192.168.1.33,172.16.0.5,POST,403,612,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:00:55,192.168.1.11,172.16.0.5,GET,401,1812,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:01:02,192.168.1.62,172.16.0.5,GET,200,2792,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:01:09,192.168.1.45,172.16.0.5,POST,401,1860,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:01:18,192.168.1.11,172.16.0.5,POST,404,3900,Safari/537.36,SQL keywords detected in URL,SQL Injection
2024-08-31 12:01:29,192.168.1.15,172.16.0.5,GET,404,1411,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:01:35,192.168.1.51,172.16.0.5,GET,500,2566,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 12:01:49,192.168.1.45,172.16.0.5,GET,500,2319,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:01:58,192.168.1.30,172.16.0.5,POST,404,3290,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:02:10,192.168.1.33,172.16.0.5,POST,403,3949,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:02:17,192.168.1.51,172.16.0.5,POST,401,1099,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:02:22,192.168.1.45,172.16.0.5,GET,500,3341,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:02:34,192.168.1.75,172.16.0.5,GET,200,2561,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 12:02:47,192.168.1.62,172.16.0.5,POST,403,3909,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:03:00,192.168.1.45,172.16.0.5,GET,403,1122,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 12:03:14,192.168.1.12,172.16.0.5,GET,401,2824,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:03:25,192.168.1.20,172.16.0.5,GET,401,3976,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:03:37,192.168.1.10,172.16.0.5,GET,500,575,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:03:43,192.168.1.33,172.16.0.5,GET,200,2266,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:03:49,192.168.1.55,172.16.0.5,POST,500,3618,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:03:56,192.168.1.75,172.16.0.5,POST,404,1817,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:04:02,192.168.1.70,172.16.0.5,GET,200,1285,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 12:04:17,192.168.1.33,172.16.0.5,POST,200,1286,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:04:31,192.168.1.30,172.16.0.5,GET,401,2164,Safari/537.36,Accessing non-existent pages,
2024-08-31 12:04:44,192.168.1.40,172.16.0.5,POST,403,3499,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:04:57,192.168.1.30,172.16.0.5,POST,500,2190,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:05:12,192.168.1.80,172.16.0.5,GET,404,3923,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 12:05:23,192.168.1.55,172.16.0.5,GET,403,3961,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:05:36,192.168.1.10,172.16.0.5,GET,401,2191,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:05:45,192.168.1.12,172.16.0.5,POST,500,1635,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 12:05:55,192.168.1.52,172.16.0.5,GET,401,3918,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:06:03,192.168.1.55,172.16.0.5,POST,500,1092,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:06:10,192.168.1.20,172.16.0.5,GET,403,956,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 12:06:25,192.168.1.45,172.16.0.5,GET,404,2025,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:06:37,192.168.1.75,172.16.0.5,POST,401,1534,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:06:50,192.168.1.45,172.16.0.5,POST,404,1038,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:06:58,192.168.1.35,172.16.0.5,GET,500,3534,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:07:04,192.168.1.22,172.16.0.5,GET,403,1873,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:07:10,192.168.1.11,172.16.0.5,POST,200,2232,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:07:17,192.168.1.11,172.16.0.5,POST,500,1554,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:07:31,192.168.1.35,172.16.0.5,POST,403,3774,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:07:42,192.168.1.70,172.16.0.5,POST,500,3041,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 12:07:47,192.168.1.80,172.16.0.5,GET,404,1702,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 12:07:58,192.168.1.20,172.16.0.5,GET,403,3424,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:08:04,192.168.1.50,172.16.0.5,POST,500,2668,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:08:12,192.168.1.60,172.16.0.5,GET,403,638,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:08:17,192.168.1.10,172.16.0.5,POST,403,3638,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:08:23,192.168.1.70,172.16.0.5,GET,200,778,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:08:30,192.168.1.40,172.16.0.5,GET,404,2048,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:08:35,192.168.1.40,172.16.0.5,POST,401,1791,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:08:49,192.168.1.20,172.16.0.5,GET,401,739,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:09:00,192.168.1.12,172.16.0.5,GET,401,2623,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:09:14,192.168.1.25,172.16.0.5,GET,500,1252,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:09:25,192.168.1.80,172.16.0.5,GET,401,2576,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:09:32,192.168.1.40,172.16.0.5,POST,404,3848,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 12:09:38,192.168.1.25,172.16.0.5,GET,404,2836,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:09:46,192.168.1.35,172.16.0.5,GET,401,1874,Safari/537.36,Accessing non-existent pages,
2024-08-31 12:10:01,192.168.1.22,172.16.0.5,POST,404,2790,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:10:09,192.168.1.22,172.16.0.5,GET,401,2270,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 12:10:18,192.168.1.62,172.16.0.5,POST,500,1040,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:10:25,192.168.1.45,172.16.0.5,POST,200,1224,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:10:32,192.168.1.45,172.16.0.5,GET,403,3876,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:10:41,192.168.1.75,172.16.0.5,POST,200,783,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:10:49,192.168.1.35,172.16.0.5,GET,401,2785,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:11:02,192.168.1.40,172.16.0.5,POST,200,1787,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 12:11:15,192.168.1.12,172.16.0.5,POST,401,1138,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 12:11:28,192.168.1.10,172.16.0.5,GET,401,3277,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:11:35,192.168.1.80,172.16.0.5,GET,200,3471,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:11:47,192.168.1.20,172.16.0.5,GET,500,2392,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:11:54,192.168.1.33,172.16.0.5,POST,200,3616,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 12:12:09,192.168.1.30,172.16.0.5,GET,404,2582,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:12:16,192.168.1.70,172.16.0.5,POST,401,1617,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:12:24,192.168.1.12,172.16.0.5,GET,401,2800,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 12:12:31,192.168.1.45,172.16.0.5,GET,403,1185,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:12:36,192.168.1.20,172.16.0.5,GET,200,626,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:12:44,192.168.1.10,172.16.0.5,GET,403,3646,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:12:56,192.168.1.12,172.16.0.5,GET,500,3036,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 12:13:03,192.168.1.51,172.16.0.5,GET,403,2449,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:13:16,192.168.1.15,172.16.0.5,GET,404,2675,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 12:13:22,192.168.1.35,172.16.0.5,GET,401,536,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:13:27,192.168.1.70,172.16.0.5,GET,401,707,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 12:13:34,192.168.1.60,172.16.0.5,POST,200,3228,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:13:40,192.168.1.50,172.16.0.5,GET,500,1542,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:13:52,192.168.1.11,172.16.0.5,POST,200,1046,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:14:00,192.168.1.22,172.16.0.5,POST,403,2703,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:14:05,192.168.1.62,172.16.0.5,GET,500,3180,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 12:14:11,192.168.1.33,172.16.0.5,POST,404,3954,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:14:22,192.168.1.85,172.16.0.5,GET,404,1420,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:14:33,192.168.1.60,172.16.0.5,POST,401,1368,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:14:46,192.168.1.45,172.16.0.5,GET,200,2586,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 12:15:00,192.168.1.20,172.16.0.5,GET,404,3928,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:15:13,192.168.1.55,172.16.0.5,POST,404,1292,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:15:19,192.168.1.45,172.16.0.5,POST,200,3417,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:15:33,192.168.1.75,172.16.0.5,POST,500,1074,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:15:47,192.168.1.85,172.16.0.5,POST,200,1472,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:15:59,192.168.1.85,172.16.0.5,GET,401,1382,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:16:13,192.168.1.35,172.16.0.5,GET,401,2665,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:16:23,192.168.1.10,172.16.0.5,POST,401,4011,Safari/537.36,SQL keywords detected in URL,SQL Injection
2024-08-31 12:16:33,192.168.1.30,172.16.0.5,POST,404,1278,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:16:48,192.168.1.60,172.16.0.5,GET,404,3479,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:17:02,192.168.1.45,172.16.0.5,POST,200,3133,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:17:10,192.168.1.62,172.16.0.5,POST,200,2157,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:17:21,192.168.1.45,172.16.0.5,POST,401,1234,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:17:32,192.168.1.40,172.16.0.5,POST,403,3725,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 12:17:37,192.168.1.20,172.16.0.5,POST,500,2110,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:17:42,192.168.1.40,172.16.0.5,POST,404,2393,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:17:50,192.168.1.22,172.16.0.5,POST,500,2568,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 12:18:00,192.168.1.70,172.16.0.5,GET,403,1283,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:18:08,192.168.1.25,172.16.0.5,POST,403,672,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:18:19,192.168.1.52,172.16.0.5,POST,401,3497,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 12:18:34,192.168.1.50,172.16.0.5,GET,500,2220,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:18:44,192.168.1.33,172.16.0.5,GET,200,1238,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:18:49,192.168.1.75,172.16.0.5,GET,200,1282,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 12:19:03,192.168.1.51,172.16.0.5,GET,200,867,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:19:15,192.168.1.62,172.16.0.5,POST,500,532,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:19:30,192.168.1.62,172.16.0.5,POST,500,2144,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:19:44,192.168.1.11,172.16.0.5,GET,404,2211,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 12:19:52,192.168.1.52,172.16.0.5,GET,403,3561,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:19:58,192.168.1.50,172.16.0.5,GET,200,521,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:20:05,192.168.1.52,172.16.0.5,POST,500,982,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:20:13,192.168.1.33,172.16.0.5,GET,401,1379,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:20:19,192.168.1.75,172.16.0.5,GET,404,1470,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:20:29,192.168.1.51,172.16.0.5,POST,404,1618,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:20:38,192.168.1.40,172.16.0.5,GET,200,3985,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:20:53,192.168.1.80,172.16.0.5,POST,401,3317,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:21:06,192.168.1.40,172.16.0.5,GET,500,3893,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:21:20,192.168.1.85,172.16.0.5,GET,403,1510,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:21:27,192.168.1.85,172.16.0.5,POST,500,535,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:21:32,192.168.1.40,172.16.0.5,POST,403,571,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 12:21:39,192.168.1.80,172.16.0.5,POST,403,2411,Safari/537.36,Accessing non-existent pages,
2024-08-31 12:21:46,192.168.1.60,172.16.0.5,GET,401,883,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:21:54,192.168.1.75,172.16.0.5,GET,200,1961,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:22:07,192.168.1.70,172.16.0.5,POST,500,4072,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:22:12,192.168.1.11,172.16.0.5,GET,403,1843,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:22:22,192.168.1.45,172.16.0.5,POST,401,4003,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:22:31,192.168.1.60,172.16.0.5,GET,500,2559,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:22:43,192.168.1.33,172.16.0.5,POST,500,1081,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:22:56,192.168.1.75,172.16.0.5,POST,404,2201,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:23:05,192.168.1.45,172.16.0.5,POST,404,3324,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:23:20,192.168.1.55,172.16.0.5,POST,404,694,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:23:35,192.168.1.35,172.16.0.5,GET,500,600,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:23:48,192.168.1.35,172.16.0.5,POST,403,3216,Safari/537.36,Accessing non-existent pages,
2024-08-31 12:23:54,192.168.1.10,172.16.0.5,POST,403,2326,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:23:59,192.168.1.11,172.16.0.5,GET,404,3911,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 12:24:09,192.168.1.15,172.16.0.5,POST,401,3398,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:24:18,192.168.1.85,172.16.0.5,GET,500,3936,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 12:24:29,192.168.1.35,172.16.0.5,POST,404,899,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:24:36,192.168.1.85,172.16.0.5,POST,200,2052,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:24:42,192.168.1.22,172.16.0.5,POST,200,1204,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:24:57,192.168.1.10,172.16.0.5,GET,500,3895,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:25:05,192.168.1.70,172.16.0.5,GET,200,1694,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:25:15,192.168.1.80,172.16.0.5,GET,200,1033,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:25:30,192.168.1.51,172.16.0.5,GET,500,1397,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:25:45,192.168.1.22,172.16.0.5,GET,401,2931,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:25:53,192.168.1.70,172.16.0.5,GET,403,2436,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:26:06,192.168.1.20,172.16.0.5,GET,401,4046,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:26:16,192.168.1.22,172.16.0.5,GET,200,1915,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 12:26:25,192.168.1.45,172.16.0.5,GET,500,2877,Safari/537.36,SQL keywords detected in URL,SQL Injection
2024-08-31 12:26:32,192.168.1.45,172.16.0.5,GET,404,4065,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:26:43,192.168.1.15,172.16.0.5,POST,403,2298,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:26:56,192.168.1.35,172.16.0.5,POST,404,3901,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:27:04,192.168.1.25,172.16.0.5,POST,404,4065,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:27:18,192.168.1.70,172.16.0.5,GET,200,3741,Chrome/58.0,Accessing non-existent pages,
2024-08-31 12:27:25,192.168.1.35,172.16.0.5,GET,404,1610,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:27:36,192.168.1.60,172.16.0.5,GET,404,3618,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:27:48,192.168.1.50,172.16.0.5,POST,200,3534,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:28:01,192.168.1.35,172.16.0.5,POST,200,3782,Safari/537.36,Accessing non-existent pages,
2024-08-31 12:28:07,192.168.1.80,172.16.0.5,POST,200,1209,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:28:15,192.168.1.85,172.16.0.5,GET,500,1568,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:28:29,192.168.1.22,172.16.0.5,POST,401,1301,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 12:28:37,192.168.1.35,172.16.0.5,GET,403,3292,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:28:51,192.168.1.33,172.16.0.5,GET,500,1103,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 12:29:00,192.168.1.35,172.16.0.5,POST,500,3667,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 12:29:12,192.168.1.75,172.16.0.5,GET,404,2554,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:29:17,192.168.1.11,172.16.0.5,GET,404,3527,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 12:29:26,192.168.1.51,172.16.0.5,POST,403,1442,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 12:29:33,192.168.1.55,172.16.0.5,GET,403,1551,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:29:42,192.168.1.70,172.16.0.5,POST,200,3289,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:29:53,192.168.1.20,172.16.0.5,GET,401,2817,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:30:01,192.168.1.45,172.16.0.5,GET,401,2930,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 12:30:10,192.168.1.15,172.16.0.5,GET,404,2688,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:30:21,192.168.1.30,172.16.0.5,GET,500,817,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 12:30:36,192.168.1.25,172.16.0.5,GET,200,3325,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 12:30:45,192.168.1.12,172.16.0.5,POST,200,3538,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 12:30:58,192.168.1.25,172.16.0.5,GET,500,818,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 12:31:05,192.168.1.22,172.16.0.5,GET,404,2580,Mozilla/5.0,SQL syntax error in request,SQL Injection
